,subject,fold,1,2,3,4,5,6,7,8,9,10
754,A217:R_2OJ7PZqh9U4UvDS,5,5.108,0.001158,0.49117,0.055762,0.68604,0.94577,0.6523,0.80028,4.521,9.9804
755,A242:R_ymscU32j53VKwil,1,0.1,0.061319,0.28799,0.050003,1.1338,0.13467,1.2414,-0.9308,4.8636,10
756,A242:R_ymscU32j53VKwil,2,2.7292,0.015192,0.30381,0.051432,1.6014,-0.075316,1.4357,0.28425,4.024,9.8706
757,A242:R_ymscU32j53VKwil,3,0.66847,0.012093,0.39969,0.050003,1.0994,-0.022686,1.3518,0.11753,3.7529,9.9007
758,A242:R_ymscU32j53VKwil,4,6.3875,0.0039054,0.30822,0.052361,1.007,0.00044223,1.2097,-2.1597,2.9943,9.9939
759,A242:R_ymscU32j53VKwil,5,1.2578,0.0052037,0.18774,0.063529,0.7688,0.27832,1.0645,-0.69336,4.4092,9.502
760,A259:R_2qDxofDzXoJdsd5,1,0.67529,0.027759,0.29499,0.052397,0.83676,1.138,1.2584,0.43563,3.5457,10
761,A259:R_2qDxofDzXoJdsd5,2,0.98041,0.018932,0.09037,0.050959,0.86146,1.0981,1.242,0.1723,3.6804,9.984
762,A259:R_2qDxofDzXoJdsd5,3,1.5878,0.0015158,0.15476,0.050545,0.85071,1.2617,1.1731,0.88517,3.9091,9.3186
763,A259:R_2qDxofDzXoJdsd5,4,0.60179,0.01353,0.14306,0.050506,0.70506,1.025,1.2758,0.92082,3.8814,9.976
764,A259:R_2qDxofDzXoJdsd5,5,1.1032,0.0058651,0.25714,0.051051,1.0067,1.1352,1.2054,0.57798,3.2753,9.8826
765,A290:R_pbj3IZMREKq4PTj,1,2.089,0.003392,0.17505,0.051523,0.74646,0.39337,0.62164,-0.19775,3.8235,10
766,A290:R_pbj3IZMREKq4PTj,2,3.5849,0.0011126,0.28009,0.050164,1.1364,0.6088,0.56019,0.4452,2.9634,9.9396
767,A290:R_pbj3IZMREKq4PTj,3,2.8602,0.0049452,0.29765,0.052299,1.0029,0.44578,0.74145,0.1008,3.6169,9.9465
768,A290:R_pbj3IZMREKq4PTj,4,2.5118,0.0027441,0.23425,0.050041,0.86462,0.51866,0.67938,0.31527,4.4829,9.9908
769,A290:R_pbj3IZMREKq4PTj,5,1.2536,0.0049808,0.30975,0.055342,0.56821,0.5863,0.76796,0.15104,4.4874,9.8525
770,A314:R_1mfw4bW019u3R2s,1,9.9414,0.0011704,0.28754,0.054381,0.25047,1.2581,2.1525,2.7461,4.8901,5.9911
771,A314:R_1mfw4bW019u3R2s,2,0.91692,0.0010001,0.093231,0.05,0.33029,0.97037,1.2816,0.95388,4.2665,9.9993
772,A314:R_1mfw4bW019u3R2s,3,9.7426,0.0011998,0.3539,0.050505,1.498,1.4041,0.39459,0.51554,3.4438,9.9398
773,A314:R_1mfw4bW019u3R2s,4,9.9873,0.0010518,0.6084,0.050591,0.96882,1.4847,0.70242,-0.51921,7.1039,9.9895
774,A314:R_1mfw4bW019u3R2s,5,9.7602,0.0011755,0.37268,0.051925,1.1296,1.2968,1.212,0.575,4.2513,8.4855
775,A337:R_2Cp82k425UC0gZO,1,3.7352,0.0047026,0.38715,0.050189,1.0689,0.14527,0.87917,0.41022,4.6768,9.725
776,A337:R_2Cp82k425UC0gZO,2,2.1089,0.0057598,0.19488,0.050016,0.9369,0.28711,0.76261,0.60877,3.6499,8.911
777,A337:R_2Cp82k425UC0gZO,3,6.2087,0.0072359,0.3473,0.052502,0.87273,-0.11951,1.3389,0.56535,7.6409,9.985
778,A337:R_2Cp82k425UC0gZO,4,2.9816,0.0037745,0.29179,0.058596,0.88193,0.14366,0.78768,0.29366,4.854,9.8263
779,A337:R_2Cp82k425UC0gZO,5,2.8409,0.0064329,0.36281,0.05014,0.78865,0.0039275,0.96501,0.59351,5.017,9.1225
780,A919:R_1gqDKLw9vYTuhE7,1,6.3728,0.011125,0.25599,0.052096,0.87531,0.5308,0.80727,0.61344,4.6643,6.6908
781,A919:R_1gqDKLw9vYTuhE7,2,9.9971,0.0015383,0.56199,0.050008,1.1488,0.79059,1.0667,0.23339,5.4448,9.9997
782,A919:R_1gqDKLw9vYTuhE7,3,7.4639,0.0010074,0.075806,0.051899,0.25092,0.59335,1.6022,1.5224,3.9576,9.9999
783,A919:R_1gqDKLw9vYTuhE7,4,10,0.001,0.37144,0.050586,0.25168,0.58848,2.2899,2.4145,3.2777,8.9909
784,A919:R_1gqDKLw9vYTuhE7,5,10,0.0010001,0.45657,0.050498,1.2979,0.75508,0.83897,0.40245,3.5927,9.9427
785,A927:R_1rNeL3pw39vXNRi,1,2.0303,0.0058875,0.30661,0.05,0.78321,0.50623,1.0211,0.39491,3.3409,10
786,A927:R_1rNeL3pw39vXNRi,2,1.4918,0.001,0.45541,0.050124,0.5567,0.54953,1.0676,0.4135,4.2121,9.9805
787,A927:R_1rNeL3pw39vXNRi,3,1.5438,0.0010001,0.30481,0.053061,0.93521,0.64495,0.8292,0.75641,2.9278,9.9835
788,A927:R_1rNeL3pw39vXNRi,4,2.3472,0.058367,0.47982,0.054469,1.0166,0.94612,1.1254,1.0214,4.7983,9.6195
789,A927:R_1rNeL3pw39vXNRi,5,9.8715,0.004302,0.50077,0.11581,1.0409,0.83696,1.388,0.64275,4.9756,9.2867
790,A953:R_6gueSHxvF4UshlT,1,4.4402,0.0015315,0.51432,0.093032,1.013,1.4294,0.24233,1.093,6.5285,9.886
791,A953:R_6gueSHxvF4UshlT,2,2.9841,0.006647,0.3738,0.050536,0.78847,1.087,-0.013218,0.57614,4.3704,9.9426
792,A953:R_6gueSHxvF4UshlT,3,4.4742,0.0010128,0.41477,0.053939,0.25108,1.2802,-0.069014,0.99435,4.4422,9.4839
793,A953:R_6gueSHxvF4UshlT,4,3.6028,0.013654,0.4834,0.05,1.042,1.333,0.15137,0.56641,5.5127,10
794,A953:R_6gueSHxvF4UshlT,5,6.5239,0.0024848,0.78751,0.050665,1.8755,1.3713,0.27954,0.70794,6.1921,8.6657
