,subject,fold,1,2,3,4,5,6,7,8,9,10
758,A290:R_pbj3IZMREKq4PTj,4,7.3663,0.0031056,0.51435,0.05003,1.2273,1.1023,0.16768,-0.66484,6.3675,9.7061
759,A290:R_pbj3IZMREKq4PTj,5,7.6329,0.0010008,0.60128,0.050056,1.246,0.76701,0.52248,-1.6069,6.8495,9.7833
760,A314:R_1mfw4bW019u3R2s,1,567.44,0.0012753,0.21815,0.050132,0.25376,-0.093152,2.2003,1.9558,6.7915,9.9989
761,A314:R_1mfw4bW019u3R2s,2,15.493,0.0020068,0.16929,0.050362,1.2874,0.24605,0.37617,0.27828,3.6787,9.9973
762,A314:R_1mfw4bW019u3R2s,3,181.8,0.0012015,0.46299,0.050007,1.1192,0.31395,0.84179,0.056677,5.1244,6.7285
763,A314:R_1mfw4bW019u3R2s,4,198.17,0.0015951,0.27159,0.060102,1.0451,0.18392,0.41659,-0.20809,5.9959,9.7793
764,A314:R_1mfw4bW019u3R2s,5,19.694,0.0014114,0.45735,0.051606,1.0811,0.027575,0.96574,0.10315,5.5025,6.8626
765,A337:R_2Cp82k425UC0gZO,1,6.4553,0.001761,0.36195,0.051838,0.71289,0.46198,0.84909,0.23697,6.4634,10
766,A337:R_2Cp82k425UC0gZO,2,6.4806,0.0030832,0.26479,0.05,1.167,1.0728,0.80132,0.67648,5.5911,8.4368
767,A337:R_2Cp82k425UC0gZO,3,6.5343,0.0029886,0.38486,0.059993,1.126,0.55098,0.96467,0.25203,6.1033,9.6137
768,A337:R_2Cp82k425UC0gZO,4,2.0462,0.0038962,0.21704,0.064712,0.83208,0.24123,0.84758,0.60956,4.0279,9.9636
769,A337:R_2Cp82k425UC0gZO,5,4.7173,0.0022469,0.33354,0.056818,0.96918,0.46736,0.82466,0.11771,5.5751,8.44
770,A919:R_1gqDKLw9vYTuhE7,1,15.07,0.0024445,0.42985,0.050028,1.0407,0.50964,0.93537,0.7697,5.3953,9.9459
771,A919:R_1gqDKLw9vYTuhE7,2,13.971,0.0010983,0.64165,0.050707,1.5607,0.82487,1.4776,0.78158,5.5778,8.7428
772,A919:R_1gqDKLw9vYTuhE7,3,15.762,0.0013137,0.41002,0.056578,0.9325,0.37397,0.73156,0.96336,5.4651,9.0723
773,A919:R_1gqDKLw9vYTuhE7,4,33.043,0.0084387,0.31354,0.050029,1.352,0.73443,0.59544,0.53769,4.1682,9.7536
774,A919:R_1gqDKLw9vYTuhE7,5,9.4706,0.0011036,0.204,0.050648,0.88047,0.13474,0.78604,1.0231,3.1171,6.306
775,A927:R_1rNeL3pw39vXNRi,1,4.6329,0.0010009,0.38976,0.054438,0.7888,0.56484,0.60706,0.45401,3.7685,9.4589
776,A927:R_1rNeL3pw39vXNRi,2,0.61405,0.0059303,0.4469,0.050101,0.49041,0.57492,1.2812,1.2738,4.8656,9.9961
777,A927:R_1rNeL3pw39vXNRi,3,2.4589,0.0067864,0.41427,0.052208,0.65269,0.71447,0.8768,0.59092,3.7639,9.7687
778,A927:R_1rNeL3pw39vXNRi,4,1.6245,0.011486,0.29373,0.050008,0.85995,0.72476,0.72145,1.1678,3.9899,9.9997
779,A927:R_1rNeL3pw39vXNRi,5,3.99,0.0094098,0.21701,0.05,0.65719,0.43581,0.53986,0.59784,3.6386,9.9851
780,A953:R_6gueSHxvF4UshlT,1,7.7078,0.99175,0.4031,0.068053,0.4224,0.54927,1.171,1.2781,5.5317,3.4602
781,A953:R_6gueSHxvF4UshlT,2,3.8026,0.028292,0.38428,0.056646,1.1343,0.69824,0.625,0.75684,4.8633,10
782,A953:R_6gueSHxvF4UshlT,3,3.0381,0.001,0.27276,0.05,0.79749,0.8038,0.3829,0.86826,2.998,8.0804
783,A953:R_6gueSHxvF4UshlT,4,5.0505,0.0038347,0.51936,0.060017,0.92193,1.0237,0.21254,0.54038,6.3469,9.9817
784,A953:R_6gueSHxvF4UshlT,5,6.6681,0.0044419,0.38231,0.050079,1.0379,0.5475,0.00074076,0.60401,3.5984,9.9994
